9632 140
23 29 64
8 75 8
37 119 35
26 32 50
101 121 65
106 115 22
108 136 78
16 136 82
99 133 36
59 81 1
21 88 38
59 111 90
16 73 8
99 136 35
35 58 31
0 107 75
2 135 7
84 91 78
19 31 15
34 49 9
30 39 27
18 45 10
103 122 71
13 107 62
9 107 47
47 114 9
18 69 80
115 134 53
72 117 17
118 136 8
39 113 17
10 101 67
56 118 18
22 27 95
107 113 95
47 87 7
52 87 54
14 87 3
45 115 52
53 137 99
2 97 74
85 111 70
40 107 27
83 95 46
18 35 51
85 139 6
42 121 27
64 94 92
26 81 64
91 92 48
30 109 79
5 117 71
18 46 12
67 68 62
16 41 5
64 133 40
25 57 27
47 121 90
91 111 75
11 21 11
33 137 60
80 94 73
63 80 26
24 74 79
12 95 26
49 138 94
107 119 60
10 73 37
92 114 22
35 51 68
92 95 5
2 39 42
1 27 87
39 49 59
34 93 6
102 125 79
45 136 18
54 106 16
14 22 75
37 112 76
23 34 9
71 82 44
81 134 66
4 116 89
59 135 27
11 124 1
99 108 65
56 61 90
34 105 33
39 77 60
39 61 70
40 118 97
53 80 51
67 107 34
53 60 74
57 62 84
23 108 26
88 101 34
16 80 48
46 80 68
28 44 76
105 118 90
61 78 71
112 132 53
32 84 82
49 88 29
60 108 5
80 120 44
25 123 96
10 64 93
25 104 13
63 124 93
50 52 66
109 110 82
64 119 66
107 136 22
29 102 5
42 95 20
64 100 89
46 92 20
25 122 99
34 118 30
5 45 79
68 113 93
40 98 90
52 82 41
100 130 98
40 74 75
10 36 96
43 105 49
86 114 7
74 133 96
1 122 98
0 15 15
14 61 60
8 27 32
17 108 88
17 104 69
15 112 4
15 99 16
18 40 5
52 78 64
47 54 39
33 58 5
46 126 96
19 83 44
37 69 31
61 109 61
122 132 13
56 129 87
20 46 91
16 56 3
43 54 56
14 91 12
4 23 4
11 58 21
60 103 12
40 75 50
21 66 65
109 119 41
48 74 76
68 99 94
12 108 4
22 122 87
36 120 13
0 84 54
87 122 15
6 26 43
34 106 94
25 126 64
66 88 83
77 120 17
23 137 8
11 61 90
46 89 13
11 31 56
4 99 64
25 52 41
54 79 66
79 99 59
108 109 16
35 47 29
77 94 14
8 83 63
30 64 35
1 44 18
20 35 17
16 52 34
24 86 27
79 118 47
80 125 48
41 42 60
6 58 63
11 119 98
108 125 27
4 35 86
67 135 33
59 63 93
34 99 23
115 120 93
83 126 60
76 106 78
16 100 22
37 135 98
9 113 93
46 102 91
21 126 34
62 123 59
8 73 72
44 135 51
79 84 70
39 101 78
85 104 46
25 110 15
56 125 16
85 124 16
1 76 17
25 139 92
69 72 80
86 126 99
42 58 71
115 138 92
120 123 91
28 117 25
2 84 34
0 99 4
76 129 72
40 89 98
18 113 80
105 123 80
5 81 39
5 73 73
72 82 77
0 139 87
52 129 69
73 91 80
99 111 84
56 134 52
30 133 26
98 101 36
22 47 84
79 108 44
30 63 75
38 132 92
64 109 37
6 51 68
73 134 71
8 125 46
2 29 39
75 97 83
17 78 84
24 104 37
42 114 93
35 135 10
90 123 80
7 54 27
86 125 67
66 84 18
63 93 91
28 63 87
50 65 77
65 105 31
12 54 44
76 137 44
90 135 76
94 109 43
84 130 59
35 39 65
4 15 6
66 81 92
14 99 5
35 130 82
6 40 34
75 127 77
32 108 1
80 133 7
18 104 92
70 78 97
72 116 94
41 121 85
55 99 17
25 59 20
4 48 14
82 119 93
8 112 84
59 72 95
33 132 92
28 126 14
10 130 14
67 109 32
53 136 37
56 115 65
87 136 18
102 138 15
24 73 86
7 39 40
29 127 66
75 98 84
104 113 88
33 124 8
0 78 47
85 113 32
24 131 98
44 102 27
107 123 95
7 90 100
7 51 81
96 117 33
48 98 8
54 120 91
78 98 34
87 103 5
3 101 65
4 22 33
93 111 9
89 127 53
55 62 14
107 114 23
5 23 9
113 128 81
46 95 6
70 71 97
62 121 17
59 62 74
14 60 51
8 137 50
62 71 4
93 132 63
114 127 69
46 85 32
37 48 38
1 3 20
29 44 9
33 52 89
83 128 62
49 87 73
23 54 47
5 17 31
109 128 16
3 125 53
69 100 65
48 128 58
7 61 87
48 79 38
23 72 73
106 133 24
30 117 66
68 137 34
2 94 70
114 124 94
30 97 76
67 112 1
51 139 94
75 131 17
7 131 99
50 95 31
117 137 36
17 119 11
81 118 3
24 44 10
131 137 35
22 99 40
95 106 59
35 41 37
21 103 47
87 104 59
60 81 46
28 100 79
36 110 43
5 25 5
29 46 53
22 63 40
59 102 81
17 112 3
9 24 77
22 117 85
8 15 94
58 79 23
15 40 100
68 80 14
63 83 89
15 118 54
26 93 83
41 65 26
6 96 90
109 126 30
1 36 32
58 128 59
56 128 56
58 137 50
17 75 43
25 129 84
55 108 63
31 100 91
61 98 51
48 137 53
5 113 76
66 106 38
22 42 25
36 64 67
84 119 10
90 100 71
117 125 1
20 50 75
18 75 76
27 36 97
12 120 17
72 91 10
13 73 78
111 134 54
71 124 22
10 56 48
9 79 11
4 5 88
17 21 87
31 123 29
102 129 32
3 46 55
58 139 87
48 86 13
20 96 75
12 97 6
93 131 67
19 135 60
40 79 42
26 27 23
53 73 35
55 56 3
86 116 78
13 42 47
5 126 67
6 84 86
6 42 87
11 68 28
21 34 63
98 118 42
26 111 49
43 133 72
4 73 54
16 42 92
27 78 16
53 108 71
4 138 76
110 117 49
87 102 39
14 135 8
10 119 83
29 50 71
0 58 36
70 88 14
6 27 93
17 120 83
6 30 60
57 97 37
78 107 48
49 110 77
38 125 44
56 113 18
8 47 19
114 135 12
37 64 7
30 84 88
11 40 14
60 94 18
42 56 59
40 76 12
12 136 89
34 91 11
24 35 89
6 92 11
29 120 30
106 122 2
67 110 85
12 60 87
95 98 43
82 135 91
10 14 31
23 56 46
60 61 100
101 135 84
46 71 13
6 126 31
46 109 62
47 115 57
100 127 55
62 132 50
119 138 13
56 91 51
16 63 93
90 129 56
85 92 41
6 61 1
88 115 31
14 73 91
9 10 28
2 19 14
132 137 34
78 139 9
5 118 17
51 128 14
17 74 91
4 139 15
63 103 25
32 87 93
65 106 39
32 130 62
45 132 53
27 97 45
23 122 3
5 115 25
88 124 44
66 87 99
60 120 43
18 99 38
52 124 92
4 86 52
58 113 13
15 25 44
32 104 32
38 126 21
26 137 28
6 118 79
63 138 61
4 96 60
82 107 72
3 103 43
73 84 38
3 41 90
43 128 31
77 100 52
49 64 51
39 46 14
78 119 71
25 115 40
15 131 14
58 102 19
0 120 76
24 130 85
92 98 80
79 136 86
81 127 17
40 133 61
35 94 63
112 138 23
13 134 18
29 48 31
24 136 24
88 97 20
23 88 82
46 133 8
117 120 74
66 115 15
46 94 19
18 112 10
19 40 61
111 124 97
92 96 60
38 127 24
30 53 65
45 85 79
28 115 32
37 107 88
0 96 3
56 59 18
4 109 54
27 127 99
78 108 60
66 82 3
30 65 94
20 69 96
21 60 19
126 135 38
81 126 95
41 75 31
23 117 59
32 58 50
56 116 31
77 85 46
6 129 9
85 121 36
34 74 42
54 72 38
48 71 14
19 88 16
43 52 50
88 137 86
16 126 45
24 43 100
52 107 60
18 111 28
40 132 49
32 133 70
42 50 78
76 108 95
66 78 43
85 106 21
16 69 27
16 40 76
13 46 71
17 126 53
56 85 93
2 98 45
49 120 30
77 129 61
12 138 21
18 110 59
6 20 51
99 105 92
89 103 76
8 85 31
65 131 48
27 69 22
32 48 58
57 60 38
32 82 74
34 36 82
22 119 83
24 58 11
20 71 55
60 106 50
59 127 11
9 33 24
3 63 77
64 130 78
50 75 16
17 121 19
43 123 89
39 107 96
16 77 30
18 71 87
90 93 92
63 92 26
82 128 97
39 56 84
19 107 58
29 124 3
42 87 45
84 96 53
44 111 28
66 83 2
78 133 58
67 70 9
7 133 81
124 133 7
39 121 86
0 77 23
2 49 65
24 97 80
52 60 29
125 132 41
2 63 17
63 78 77
82 104 86
4 8 86
70 96 86
66 94 67
26 122 23
43 74 79
71 131 78
16 119 41
18 66 31
66 127 66
1 94 76
86 103 37
20 36 88
65 110 80
3 33 2
73 139 17
85 129 3
9 59 68
103 104 76
95 97 5
75 114 81
1 92 81
14 123 9
33 127 55
45 78 7
77 130 87
11 28 78
58 130 50
45 72 45
5 75 43
7 84 5
9 109 7
11 111 38
18 114 43
84 135 72
61 124 35
79 87 26
34 67 44
63 132 11
56 58 47
11 130 88
12 124 81
6 55 86
19 102 6
114 121 9
81 92 75
6 23 94
112 137 89
45 82 25
57 137 33
57 105 48
30 54 29
103 133 25
3 98 9
31 86 29
25 42 21
87 96 52
105 130 22
35 121 11
65 139 91
21 25 14
32 138 15
38 43 4
9 97 55
10 126 39
20 103 88
26 99 60
15 81 39
37 63 49
53 121 17
35 116 68
13 109 53
16 23 75
32 85 63
43 125 34
96 127 60
56 130 70
12 78 98
13 52 43
60 82 9
81 132 94
78 104 24
34 62 88
19 105 44
16 132 20
71 108 47
33 83 13
14 134 46
91 137 4
63 102 86
64 122 36
99 123 63
24 30 83
116 124 87
33 81 54
44 83 42
78 97 15
5 20 94
47 91 71
107 121 62
52 113 97
11 76 8
3 40 76
103 138 15
40 80 10
8 134 44
36 82 21
53 113 6
20 107 48
13 79 99
93 122 45
23 69 51
104 115 60
24 100 94
97 139 61
64 120 64
91 127 81
91 125 31
46 129 4
67 80 90
15 130 83
26 71 10
26 76 37
47 80 80
38 89 99
38 109 93
37 53 29
32 33 46
39 79 17
20 32 82
55 100 55
137 139 79
74 101 84
39 106 62
80 101 21
19 63 23
26 79 74
17 19 14
82 122 69
8 122 84
101 134 58
74 131 59
14 112 59
110 139 79
53 109 42
97 137 77
21 91 28
7 18 35
18 54 26
107 132 94
2 20 34
21 98 78
63 72 96
92 110 67
3 25 26
5 99 62
49 60 52
96 105 72
16 31 49
74 96 78
21 47 53
31 84 81
75 87 54
11 49 39
21 101 34
53 111 73
26 95 39
65 79 39
43 58 3
74 91 85
5 110 32
29 115 57
58 103 24
23 59 19
68 108 36
31 116 62
126 132 50
20 48 81
71 76 37
0 130 96
61 85 16
42 128 81
43 56 14
19 115 38
85 135 17
76 126 15
43 126 57
17 73 38
64 103 22
83 121 6
78 87 27
8 71 52
53 105 33
29 81 93
55 76 47
24 82 85
25 28 25
2 131 50
29 99 52
3 21 80
116 138 52
29 98 47
57 138 58
27 77 67
85 110 88
72 102 13
98 107 24
31 118 22
3 52 88
115 129 30
49 92 99
99 101 17
7 45 34
27 115 39
93 105 97
15 24 91
59 121 50
63 89 77
70 75 91
26 121 26
104 133 8
18 79 13
43 136 34
45 88 100
40 121 85
64 135 98
31 114 62
50 93 68
60 138 36
38 52 49
71 86 15
72 107 11
54 64 73
74 124 62
75 86 45
29 134 37
30 87 13
21 139 65
4 27 68
44 94 49
5 90 18
56 69 91
51 119 26
39 50 88
31 62 51
71 99 72
8 84 74
52 93 16
1 45 84
20 49 83
79 111 87
43 62 9
8 98 98
42 106 66
102 107 77
12 64 100
1 39 14
28 70 74
34 89 55
2 130 23
115 133 17
63 139 78
19 91 13
69 99 69
8 19 59
10 11 46
29 107 49
69 75 42
58 88 35
5 40 67
83 114 47
6 117 7
91 93 56
54 87 1
49 58 11
6 31 31
10 132 14
0 64 16
49 69 42
2 17 86
18 22 20
68 79 32
102 132 4
31 104 60
30 77 52
90 91 22
66 128 44
17 22 80
70 108 3
16 20 26
41 84 75
0 24 49
9 137 51
11 17 76
3 114 22
16 33 2
86 131 93
9 94 8
19 139 22
86 96 83
3 26 98
3 123 66
53 85 76
48 106 62
59 77 22
0 76 81
26 91 94
4 87 93
72 111 16
64 70 54
34 83 2
33 79 31
35 110 83
38 103 34
53 55 68
47 53 22
65 83 91
34 86 3
69 97 4
71 116 92
72 78 6
27 132 67
18 107 16
50 63 59
59 104 46
32 112 84
77 116 18
44 56 73
55 123 45
110 124 61
91 113 9
51 98 34
102 131 19
18 93 60
87 125 84
25 60 2
41 60 37
12 118 13
1 79 36
83 132 13
6 74 100
63 68 43
102 130 86
92 105 27
36 130 4
47 79 84
27 74 99
22 121 77
94 105 16
58 107 58
31 71 82
24 128 10
108 121 27
14 35 86
3 61 23
72 120 68
93 100 76
8 34 6
93 127 36
15 82 81
27 96 76
47 59 16
1 62 95
86 138 35
89 135 38
55 138 2
104 111 95
112 121 57
57 127 21
10 45 62
36 54 58
16 127 93
0 104 38
46 72 90
7 127 55
76 103 89
42 123 39
28 104 86
39 109 20
9 46 89
6 98 94
89 101 16
8 102 76
19 131 43
32 79 34
21 81 30
9 129 60
15 93 34
84 97 83
13 90 94
53 79 4
45 95 37
80 91 85
47 49 78
73 126 18
64 105 93
42 54 64
73 105 48
110 113 65
29 136 31
36 95 53
45 128 12
44 133 12
20 34 90
38 65 11
0 103 22
37 115 78
15 116 47
30 100 64
83 123 76
109 137 78
46 128 99
59 114 57
1 68 53
83 125 46
66 107 31
16 37 93
76 93 14
115 127 93
12 72 34
73 137 54
27 33 50
21 38 58
43 70 74
41 130 17
44 136 21
25 119 46
51 104 90
87 130 5
11 87 25
7 129 13
21 23 23
39 120 80
24 126 38
20 133 85
42 59 6
39 134 14
33 97 19
18 127 9
18 137 56
1 123 58
18 25 41
20 138 66
105 119 56
63 112 18
0 13 12
66 85 69
30 111 42
77 82 32
22 112 21
15 80 84
30 38 98
69 91 74
23 70 80
89 113 93
7 70 38
42 109 18
115 126 74
42 77 34
35 57 5
37 73 42
3 27 2
118 129 78
81 106 24
21 128 61
56 105 91
14 118 100
1 69 55
26 54 43
113 114 5
40 41 45
10 125 7
56 60 49
65 87 68
13 83 86
71 138 42
98 111 59
50 137 91
100 115 36
51 89 33
25 47 18
13 95 37
60 117 88
68 89 79
41 126 12
95 114 77
80 131 99
34 84 36
66 139 68
45 99 70
40 122 74
63 96 81
30 121 35
19 114 80
28 106 44
79 129 99
50 139 95
41 59 12
37 81 84
60 83 90
42 73 64
42 132 49
101 102 87
81 88 67
107 112 35
46 79 68
86 135 19
9 114 40
4 40 45
23 85 7
16 22 5
20 76 33
46 86 17
95 109 70
81 107 68
81 89 49
49 77 74
45 71 31
21 124 55
34 101 67
10 50 26
29 75 40
113 118 40
42 82 71
25 34 2
51 70 93
35 73 80
14 84 32
65 97 51
58 62 61
49 128 40
42 79 93
54 97 20
54 82 78
104 121 94
18 126 57
46 104 94
0 37 26
38 66 37
9 71 13
40 96 47
43 79 8
73 75 100
5 132 19
55 124 36
40 86 4
60 79 34
42 124 21
31 89 64
10 76 44
68 138 45
76 132 96
48 103 22
22 58 13
9 77 5
25 30 99
49 74 8
21 28 84
10 77 55
39 94 67
28 37 64
73 86 55
44 108 41
83 106 68
123 127 16
29 58 55
116 118 3
47 126 77
45 61 8
67 85 68
80 129 26
9 105 31
117 138 34
101 113 93
113 135 97
96 97 39
67 93 39
32 136 66
80 84 53
23 139 25
105 120 16
46 70 25
36 136 7
7 116 47
131 132 10
79 137 45
97 121 32
26 113 16
74 137 6
110 125 69
37 137 85
19 113 85
109 118 74
113 138 32
52 130 26
61 87 26
25 131 14
21 26 31
0 30 47
38 63 25
29 93 44
55 58 51
6 119 100
36 62 6
57 96 19
2 69 21
29 43 3
112 116 34
18 89 21
46 52 58
112 124 43
44 112 66
52 127 61
51 113 2
22 38 69
12 91 76
69 71 17
10 35 79
122 131 76
22 74 75
40 127 82
9 14 32
96 112 55
2 66 8
31 113 5
34 46 70
63 109 56
38 57 93
129 137 95
3 47 66
18 19 34
30 139 71
39 105 11
9 70 32
76 85 75
35 115 56
101 114 76
11 107 59
116 119 19
15 59 24
71 92 75
63 129 55
98 99 6
115 116 60
20 130 30
52 102 12
3 5 73
7 112 27
68 120 94
1 59 80
85 89 90
28 120 92
92 133 62
35 90 95
47 83 79
14 132 96
3 138 14
3 130 61
11 104 65
107 118 53
61 111 75
71 77 60
60 63 49
65 80 14
34 138 22
2 110 17
26 65 92
55 136 70
51 126 29
58 104 60
41 114 100
50 88 95
61 84 52
38 121 30
50 133 18
64 89 61
46 130 46
64 68 52
41 90 6
74 88 23
43 77 74
22 45 25
33 133 82
43 94 39
18 136 68
34 41 62
79 112 95
50 112 74
108 118 40
30 112 49
88 118 66
79 101 56
68 109 45
48 126 97
127 137 24
30 116 16
2 91 42
38 110 80
41 118 10
55 75 80
0 57 69
27 111 34
57 123 18
63 117 17
46 68 3
48 105 61
53 100 49
63 71 86
51 88 51
78 96 62
61 114 19
59 132 10
22 60 73
105 110 44
21 135 48
26 33 57
22 124 32
29 65 76
75 80 13
59 67 23
17 51 63
29 110 89
12 88 71
108 127 43
19 59 39
43 81 90
81 100 98
25 118 44
1 133 49
48 54 53
41 55 61
61 126 34
59 85 38
7 100 90
8 81 77
70 112 97
71 85 84
119 133 97
28 96 70
11 53 98
79 80 13
7 9 10
79 139 19
101 106 19
84 109 55
33 40 8
17 93 42
60 116 80
82 110 77
34 124 47
21 129 45
87 134 19
51 131 24
31 48 32
50 53 81
16 94 60
26 89 78
20 61 35
97 117 74
20 25 34
108 131 1
3 120 75
98 104 4
20 41 68
36 97 51
102 112 45
88 94 43
75 122 11
5 96 36
119 128 92
92 130 15
3 62 96
86 94 88
27 54 75
38 56 56
18 129 56
73 135 92
95 135 99
4 69 38
78 136 98
105 109 15
84 127 54
60 67 32
105 131 33
7 10 74
47 107 7
62 103 7
5 121 56
33 136 6
39 43 46
36 37 77
58 83 82
32 38 85
21 133 9
72 83 8
44 139 14
18 56 16
2 112 30
17 92 71
97 102 39
73 119 82
52 108 89
12 113 84
30 129 49
69 93 73
19 58 78
115 131 87
89 137 88
31 101 4
63 106 7
42 61 48
35 43 39
11 92 22
79 119 16
18 64 79
101 129 23
77 104 67
124 127 63
79 117 44
0 10 87
86 90 48
90 137 1
3 6 83
86 132 9
57 77 4
26 41 55
3 112 83
64 71 18
32 55 43
15 61 92
37 132 44
105 137 77
16 47 92
41 58 8
26 48 58
43 47 3
69 110 50
11 120 32
11 103 19
78 95 9
14 121 23
75 102 55
16 62 74
31 105 51
39 132 35
78 128 13
17 23 66
4 39 17
44 114 22
111 129 74
15 50 30
95 118 42
133 136 25
18 38 38
11 36 34
20 26 8
39 51 28
2 95 25
42 97 87
29 113 96
75 110 73
86 115 80
34 116 19
31 35 99
48 109 92
35 123 20
12 13 34
40 84 40
10 83 70
12 110 16
13 70 6
23 92 50
97 110 8
45 112 38
18 36 55
51 57 66
93 95 1
69 94 60
34 71 87
54 93 70
16 114 6
12 127 68
42 91 11
70 83 29
22 86 100
91 139 93
16 110 99
63 94 68
8 110 51
13 98 3
2 132 35
56 75 21
44 107 85
103 115 9
14 36 20
50 97 78
29 87 93
2 61 74
71 81 86
12 99 85
27 82 13
0 51 13
45 104 9
76 119 48
101 105 87
58 94 99
83 96 8
21 82 24
19 43 75
20 78 13
36 76 25
106 139 66
91 126 29
1 88 22
18 91 47
34 111 56
27 44 41
121 124 89
90 99 97
62 82 11
23 61 57
21 100 54
28 95 10
96 133 34
55 72 38
40 72 80
93 124 36
4 36 14
100 121 19
61 91 5
33 125 94
47 95 18
98 108 48
62 119 12
33 49 58
13 82 98
61 86 6
50 100 48
56 126 25
5 104 69
15 122 12
16 48 19
15 39 58
72 134 76
1 12 100
14 137 26
45 94 54
31 98 9
47 130 48
21 134 61
10 17 95
21 136 23
117 135 97
41 103 46
89 110 92
0 102 84
0 88 85
20 27 11
7 33 29
99 117 20
0 100 53
4 72 90
8 46 31
105 139 7
32 97 86
31 97 58
12 137 33
64 99 36
98 131 24
103 124 35
103 137 87
59 95 57
27 57 57
52 135 65
38 124 96
6 35 24
27 113 13
52 101 53
68 124 21
53 119 43
22 29 90
75 136 62
29 112 38
19 125 42
15 68 27
13 101 67
17 66 12
0 29 74
17 76 97
22 65 40
47 90 20
40 137 42
12 41 36
26 43 58
10 63 54
79 131 78
1 103 92
26 53 64
62 75 1
6 131 21
0 112 28
16 34 63
7 109 47
20 75 41
19 132 63
26 96 40
4 67 78
16 57 18
15 128 3
37 127 44
14 30 8
42 51 49
66 109 61
57 99 77
23 136 36
18 57 26
14 89 22
21 45 84
25 85 92
43 104 60
13 131 86
74 105 62
84 131 36
67 94 67
33 114 75
0 32 1
110 136 91
11 16 6
16 139 43
68 129 15
2 75 88
9 95 70
9 66 75
71 80 29
7 114 57
102 106 60
61 132 9
30 107 35
39 62 67
82 139 68
17 59 69
40 138 62
27 110 69
0 21 83
111 130 67
53 120 50
32 51 31
24 62 3
35 131 37
82 85 57
36 43 27
88 126 23
58 134 10
82 98 44
42 84 31
28 135 13
38 60 75
3 139 54
71 78 25
2 89 44
29 63 33
10 24 43
39 86 27
3 137 10
5 129 91
25 39 80
75 104 80
2 56 91
4 60 52
84 105 82
31 65 68
69 132 87
70 136 13
27 40 45
39 112 10
1 18 24
98 136 58
32 126 84
92 123 30
34 81 51
19 90 97
81 87 100
99 129 52
87 135 40
26 56 66
56 102 43
7 46 100
125 128 52
19 134 40
26 46 41
12 44 13
56 84 11
13 84 83
12 73 82
23 126 15
106 123 13
46 135 57
15 125 6
76 78 19
33 82 38
63 107 12
7 96 82
77 84 81
95 108 61
10 32 22
5 107 22
35 54 31
55 85 5
5 56 91
31 32 81
35 109 32
80 98 24
37 117 65
14 110 97
56 64 10
21 119 92
50 123 14
12 35 7
14 53 10
22 123 12
30 46 4
11 23 10
45 46 86
20 51 45
67 105 21
55 67 92
4 32 34
27 95 54
57 112 87
76 95 65
53 86 77
101 116 48
16 102 26
4 65 15
93 108 40
39 91 5
10 86 93
43 91 43
3 10 27
16 17 13
50 117 32
6 108 51
86 109 37
12 24 6
57 125 24
35 112 34
24 135 98
58 70 99
7 120 34
122 127 30
0 128 59
3 12 44
97 114 94
7 86 36
27 56 92
70 122 11
92 128 13
51 102 46
77 106 93
92 94 94
75 76 34
45 81 67
45 65 48
37 126 2
90 114 32
22 80 58
8 130 87
84 98 50
32 113 13
60 110 68
33 95 33
17 106 49
2 92 90
79 100 25
74 127 67
49 98 100
5 9 32
3 17 50
40 67 85
38 96 24
21 132 33
67 92 17
71 75 62
41 120 51
79 86 79
111 120 26
91 99 89
64 116 6
8 77 22
102 133 75
96 129 99
25 75 35
43 95 57
39 83 37
17 99 38
65 66 2
37 89 52
97 122 72
55 113 73
62 69 34
74 111 38
6 79 82
60 69 50
53 115 24
54 91 81
38 90 51
31 72 33
29 62 56
5 42 21
42 78 100
88 121 60
16 89 47
6 114 9
22 56 61
65 124 75
68 100 83
25 26 43
1 84 56
34 107 94
55 112 10
51 103 48
32 44 31
14 33 47
94 131 60
30 91 54
87 114 70
2 27 74
18 61 68
57 75 79
2 60 13
75 119 75
126 137 49
79 88 88
56 87 24
83 103 33
22 31 73
22 88 35
84 137 46
70 137 63
72 96 13
24 59 64
4 84 9
19 75 25
7 65 43
56 98 46
7 50 64
68 103 16
119 137 27
47 57 17
129 133 89
49 100 86
50 114 5
59 70 13
27 61 87
45 134 33
57 85 38
35 78 88
67 133 62
50 132 67
39 75 40
35 118 98
57 70 22
25 135 2
71 87 56
59 61 45
21 76 99
33 57 22
70 110 59
35 95 99
62 116 66
3 72 62
82 117 11
58 71 3
60 122 47
76 90 2
86 89 60
56 76 45
77 89 91
16 84 100
45 110 55
6 113 13
14 131 67
15 109 22
96 131 30
47 135 41
7 66 21
81 114 56
8 30 72
12 52 47
14 37 53
15 60 3
66 132 56
17 130 55
61 99 77
45 120 75
42 102 25
48 134 2
87 106 43
108 137 97
5 84 22
7 56 31
1 86 79
82 133 15
74 115 81
60 121 74
32 59 10
31 36 69
4 119 52
104 105 99
46 63 20
19 101 67
72 104 66
59 133 46
33 78 43
31 64 58
3 58 44
49 89 7
72 130 98
106 119 23
9 34 65
63 70 79
107 115 18
0 114 10
25 84 21
10 52 36
17 100 84
5 106 49
80 136 51
40 112 98
90 132 32
42 60 50
29 117 18
47 101 96
0 113 22
21 75 20
15 28 96
1 128 2
23 33 34
86 122 8
31 37 54
54 117 83
49 121 6
65 98 96
67 130 13
32 69 47
80 137 20
34 139 36
36 88 41
26 106 34
45 90 76
13 76 100
41 71 17
48 119 61
51 120 99
41 52 85
40 94 3
28 30 35
98 117 34
31 87 25
42 46 84
3 32 96
29 131 66
50 113 36
91 104 17
88 123 3
47 88 70
3 44 45
51 74 31
87 112 55
22 24 33
7 138 22
10 18 94
71 128 49
11 122 60
25 69 29
15 87 15
33 68 32
56 66 88
105 116 6
17 57 51
5 108 27
100 139 75
33 75 28
56 110 99
7 108 47
7 22 69
131 135 31
90 124 94
118 135 88
59 78 42
82 109 18
89 124 61
75 106 55
21 105 10
11 55 93
53 77 52
61 95 21
45 116 13
65 96 19
36 91 56
22 132 55
55 88 49
42 62 38
89 111 80
17 20 100
37 50 24
48 104 36
0 134 49
35 103 36
66 101 17
78 85 71
13 31 55
70 101 79
39 41 38
0 16 28
102 103 42
62 115 38
54 124 20
75 126 65
66 96 27
48 53 89
87 93 90
69 124 58
76 130 59
13 64 21
0 23 53
22 114 52
95 131 73
44 64 51
56 120 60
95 130 54
49 106 80
48 60 90
93 106 55
1 107 93
52 89 90
72 119 92
24 27 16
28 139 7
46 120 59
8 74 88
60 62 63
31 45 45
28 125 60
53 70 27
74 106 47
50 91 21
22 111 2
10 51 32
63 84 21
11 24 58
67 74 67
36 115 64
24 60 44
60 124 75
26 36 25
34 121 49
2 6 65
89 126 44
25 58 41
0 50 82
42 52 20
118 124 27
38 134 58
13 104 3
1 99 85
99 128 21
8 40 71
40 42 13
48 90 75
38 83 80
81 93 17
36 52 54
2 86 54
52 103 35
101 122 90
12 129 5
10 104 57
107 135 74
40 113 22
124 126 73
62 91 26
84 126 39
17 114 84
58 68 3
39 87 57
117 118 46
85 103 56
22 136 95
40 88 67
46 73 85
12 92 4
75 92 44
0 27 1
5 135 54
25 102 56
10 103 21
33 108 11
78 115 49
39 76 74
46 116 93
9 15 10
3 54 85
6 43 8
36 118 97
34 127 23
48 135 91
23 107 54
17 60 56
74 122 40
63 135 84
19 36 21
46 118 62
55 81 18
84 113 84
17 65 92
72 80 28
55 68 86
15 58 29
45 50 86
76 84 11
64 127 66
64 128 56
108 114 59
33 104 54
76 92 1
59 107 59
7 132 39
103 136 88
26 37 17
52 74 49
98 110 78
0 22 64
34 125 71
1 55 88
7 81 99
35 46 28
22 108 30
53 132 50
94 123 77
48 65 6
27 121 1
30 58 55
9 29 70
126 138 21
93 130 50
12 48 83
72 113 64
104 120 71
7 24 76
38 100 26
6 128 14
18 122 16
73 121 25
35 93 84
38 128 45
71 123 99
2 32 22
82 125 94
47 117 3
93 125 67
39 65 23
75 133 31
17 34 39
21 24 4
29 72 15
68 101 38
110 132 65
99 132 23
5 89 70
8 133 90
12 14 26
10 127 6
67 132 93
68 71 2
67 116 41
65 135 91
54 86 18
58 97 19
33 87 81
47 131 10
10 54 82
87 124 7
53 123 18
90 98 17
93 133 34
55 87 87
18 32 94
64 76 12
3 48 29
108 117 6
91 101 49
60 126 79
36 90 62
31 106 75
12 70 17
8 31 24
22 30 35
51 112 22
122 126 75
18 80 19
31 47 22
10 82 92
6 75 98
0 86 37
17 41 86
117 136 77
35 134 52
14 116 50
75 90 67
50 56 91
66 100 96
27 34 51
116 131 85
130 132 84
35 96 3
5 88 2
8 138 47
62 88 99
77 98 12
41 49 84
50 127 77
44 60 27
5 105 72
17 18 93
79 107 4
45 56 52
17 129 85
54 102 45
43 50 97
12 51 44
70 85 44
41 115 40
10 96 20
45 91 47
32 45 100
84 86 21
103 119 1
23 102 14
3 60 70
78 105 89
85 133 66
4 18 12
13 15 60
4 115 73
30 113 71
97 138 17
84 85 67
28 111 33
36 68 82
111 132 11
31 99 50
67 90 91
81 96 15
74 112 18
8 28 82
118 134 62
128 132 41
32 68 1
51 52 15
89 112 49
111 115 58
26 133 76
19 89 34
56 94 35
27 35 58
4 56 17
19 100 93
4 129 16
74 125 26
26 31 99
10 66 39
32 129 61
67 102 84
24 116 48
72 87 47
128 137 88
91 118 41
7 139 51
109 116 56
