4900 100
32 79 67
51 71 7
22 97 93
35 71 4
1 17 44
40 46 75
17 66 85
28 97 38
48 72 85
34 77 89
75 95 39
31 32 11
28 87 7
20 93 58
16 68 70
13 55 2
28 60 67
67 81 97
60 92 78
20 21 14
59 94 80
32 64 81
74 95 19
44 71 19
2 73 35
3 26 4
18 80 100
92 93 73
30 90 79
19 51 99
47 80 4
54 87 3
58 80 67
46 91 34
18 41 35
15 21 27
44 88 4
51 75 98
27 45 5
28 43 14
14 43 84
43 63 14
9 27 86
0 46 26
23 44 88
37 51 83
44 53 76
55 70 66
7 50 10
3 40 64
18 49 24
25 69 52
25 93 27
48 57 67
51 77 60
47 75 11
59 73 26
8 52 7
11 58 13
19 34 34
6 72 74
0 35 65
0 68 95
36 63 49
29 69 95
22 61 72
22 43 51
52 72 13
31 83 35
46 68 7
7 77 29
5 44 9
31 70 55
20 62 70
8 57 57
52 85 90
20 58 54
1 42 54
6 91 69
10 38 40
13 33 35
71 97 44
23 32 36
10 61 38
81 83 63
15 79 59
57 60 57
75 99 83
68 95 78
1 33 34
14 88 25
24 90 74
27 80 35
83 93 27
17 20 43
46 98 87
10 29 4
77 78 8
28 58 1
45 62 80
28 64 84
32 90 83
47 85 67
24 85 29
26 39 99
81 82 69
60 61 2
56 77 17
63 68 47
21 28 7
5 20 93
64 84 48
13 43 56
16 29 46
61 64 14
10 24 53
34 94 37
2 18 34
5 88 51
42 66 81
24 70 94
36 93 36
12 16 20
15 25 46
57 97 15
6 28 44
5 79 59
68 82 50
16 51 21
62 71 34
18 70 23
2 58 93
62 89 11
3 97 1
64 94 77
32 81 35
21 96 27
69 77 21
11 85 45
46 82 67
3 61 43
14 62 69
66 79 66
51 92 88
34 92 56
27 39 31
14 50 6
54 70 46
47 59 81
34 78 70
53 79 37
4 35 8
72 85 41
76 91 84
23 57 98
4 33 13
47 60 28
26 74 34
59 68 15
32 97 78
4 70 88
11 69 32
19 31 8
6 48 94
74 88 10
42 93 47
14 47 100
58 73 52
19 48 41
50 88 18
70 76 20
12 19 58
13 90 43
74 99 66
46 57 57
48 61 19
26 47 95
15 77 87
2 75 40
46 51 28
4 38 17
55 87 73
3 49 22
87 96 91
41 75 48
5 60 99
69 71 78
33 64 6
1 14 42
7 68 92
26 66 34
6 88 69
12 40 81
72 74 64
13 57 14
42 84 99
49 51 84
60 78 55
48 50 43
22 27 42
63 64 82
45 75 38
63 87 33
4 75 19
19 57 16
16 66 39
29 59 57
0 32 75
7 26 94
26 83 97
58 92 74
56 96 99
22 47 81
19 39 19
9 14 79
27 82 83
24 68 2
55 82 68
31 47 38
56 74 100
3 25 48
15 41 39
2 30 86
30 58 95
60 74 87
74 81 78
65 89 9
22 32 58
15 52 24
92 99 55
6 65 51
20 61 70
4 34 98
45 51 20
4 89 5
77 89 97
39 74 67
