4865 140
98 131 18
28 63 19
72 129 3
57 79 8
36 37 69
3 95 43
54 131 17
63 111 17
102 121 50
98 127 64
19 28 10
78 115 94
2 108 74
25 98 48
8 58 55
98 114 79
15 33 89
93 116 17
112 124 68
26 135 63
49 108 62
113 130 64
5 125 46
14 63 84
23 66 42
69 130 97
46 116 19
33 127 27
48 133 89
2 92 13
120 137 59
12 62 60
92 124 9
8 56 50
88 106 54
121 132 89
70 129 5
101 109 98
104 115 86
36 134 89
85 122 82
99 105 53
80 123 49
65 125 70
78 89 66
70 101 13
48 56 78
52 53 12
40 49 3
129 131 88
27 107 48
15 138 54
104 113 77
112 117 42
39 83 70
31 100 46
94 131 30
28 61 48
103 104 41
116 126 62
19 115 47
60 132 20
38 96 11
84 112 80
52 101 87
72 103 89
50 120 91
11 65 55
5 56 81
83 112 46
29 117 1
51 114 52
69 118 75
38 67 47
17 25 24
9 50 45
11 86 45
52 86 69
69 100 59
24 33 61
70 85 2
54 113 74
39 99 47
21 93 65
54 67 68
94 136 58
3 36 96
23 49 18
18 99 44
16 35 65
88 130 16
57 67 57
20 125 45
59 115 22
9 37 92
30 101 40
30 113 65
80 115 21
16 73 29
117 123 44
53 105 28
27 126 98
28 36 20
13 69 14
48 127 66
137 139 75
11 84 51
28 66 70
27 52 3
16 119 18
32 132 38
22 109 72
5 49 67
100 106 37
10 68 8
25 65 52
70 107 16
54 96 97
18 32 88
88 97 31
21 38 77
71 122 97
92 94 7
11 29 12
68 124 35
51 78 56
50 100 14
43 55 4
25 39 16
66 114 35
48 138 31
35 65 90
14 69 92
72 97 80
22 39 51
25 73 80
10 112 35
4 73 55
37 80 35
18 111 66
24 62 20
2 56 89
18 31 14
67 75 56
44 58 43
85 138 66
32 84 98
36 129 98
21 135 90
17 131 76
3 131 16
94 122 95
85 106 94
17 126 54
9 97 58
85 94 91
99 112 55
6 112 84
21 124 15
3 7 96
95 117 62
24 58 51
91 104 69
11 92 98
14 75 75
33 63 39
52 71 46
116 119 52
56 78 22
51 53 35
107 129 51
67 91 7
13 98 94
51 85 81
49 104 55
28 92 25
46 126 45
35 74 31
127 137 76
75 118 61
97 114 50
40 100 29
108 121 99
97 115 53
77 112 82
9 42 9
22 35 58
10 72 100
17 26 84
46 63 81
53 81 64
8 125 6
20 45 1
58 70 96
51 118 27
127 133 85
26 109 6
6 78 75
96 107 64
121 131 55
52 129 48
103 128 12
